POYRAZOGLU_YIGIT 3.967
MEMBER_IN HEISENBERG_LORI 51.685
MEMBER_IN WOZNIAK_SHERRY 4.075
MEMBER_IN YILMAZ_LYNDA 32.982
MEMBER_IN GOODMAN_JULIAN 29.893
MEMBER_IN TATTAGLIA_KRISTY 41.873
MEMBER_IN GAMBINO_TRACY 98.627
MEMBER_IN ELLISON_SHELLY 49.042
MEMBER_IN CATLI_OGUZ 49.240
MEMBER_IN LEWANDOWSKI_ADRIANA 6.027
MEMBER_IN POYRAZOGLU_VINCE 1.817
MEMBER_IN CUNEO_ALYSSA 68.238
MEMBER_IN GAMBINO_TRACI 65.318
MEMBER_IN GOTTI_MARISA 48.753
MEMBER_IN PETROVIC_NAOMI 90.571
MEMBER_IN TATTAGLIA_KRISTA 67.322
MEMBER_IN STANKOVIC_KERI 34.704
MEMBER_IN KOCH_FRANCES 81.183
MEMBER_IN ESCOBAR_LANA 85.296
MEMBER_IN WOJCIECHOWSKI_JIMMY 77.730
MEMBER_IN TATTAGLIA_DERRICK 2.190
MEMBER_IN ADELSON_ROCHELLE 55.359
MEMBER_IN JANKOWSKI_THERESE 45.246
MEMBER_IN GUZMAN_GERARDO 12.583
MEMBER_IN KNEZEVIC_JAMES 9.596
MEMBER_IN WOZNIAK_SHERRI 85.760
MEMBER_IN KWIATKOWSKI_HERBERT 61.768
MEMBER_IN TATTAGLIA_KRISTI 85.278
MEMBER_IN TERIM_JULIUS 34.073
MEMBER_IN STOJANOVIC_OKAN 68.828
MEMBER_IN FORD_JOCELYN 29.402
MEMBER_IN ROSATO_LANA 23.056
MEMBER_IN CORLEONE_JOANNA 94.270
MEMBER_IN MARIC_ROBERT 42.769
MEMBER_IN BENZEMA_WES 55.072
MEMBER_IN SZYMANSKI_ORLANDO 99.622
MEMBER_IN WOZNIAK_SHERYL 72.026
MEMBER_IN SLIM_KENNY 63.816
MEMBER_IN SZYMCZAK_SHELLY 83.205
MEMBER_IN CATLI_STAN 5.590
MEMBER_IN ROTSHCHILD_MONIQUE 41.248
MEMBER_IN KARTAL_KRISTINA 41.215
MEMBER_IN KARTAL_CARLTON 61.676
MEMBER_IN RIZZI_MIRIAM 55.501
MEMBER_IN BENZEMA_ROGELIO 10.143
MEMBER_IN KACZMAREK_ANDREA 74.845
MEMBER_IN KNEZEVIC_KATHERINE 46.882
MEMBER_IN ESCOBAR_LANCE 97.557
MEMBER_IN KOVACEVIC_JOCELYN 5.925
MEMBER_IN SZYMCZAK_IRA 15.188
MEMBER_IN YILMAZ_ALBERT 1.760
MEMBER_IN GENOVESE_LEROY 17.213
MEMBER_IN NIKOLIC_KELLIE 95.813
MEMBER_IN SOYLU_KELLIE 34.469
MEMBER_IN TERIM_RANDALL 22.475
MEMBER_IN NOWAK_CARLTON 25.207
MEMBER_IN KACZMAREK_ANDREW 6.200
MEMBER_IN KOVACEVIC_ISMAIL 35.239
MEMBER_IN KACZMAREK_ANDRES 97.830
MEMBER_IN KARTAL_DENISE 38.678
MEMBER_IN CORLEONE_JOANNE 68.325
MEMBER_IN PEKER_RICKY 91.730
MEMBER_IN BEZOS_CHARLOTTE 89.154
MEMBER_IN MOEGREENE_JEFFERY 27.579
MEMBER_IN ELLISON_ROSE 7.970
MEMBER_IN NIKOLIC_KELLY 60.054
MEMBER_IN DEMIREL_ANTHONY 49.685
MEMBER_IN WOJCIK_GERRY 64.159
MEMBER_IN ELLISON_DOROTHY 49.372
MEMBER_IN SOYLU_TIMOTHY 30.005
MEMBER_IN SLIM_MINDY 60.251
MEMBER_IN GOTTI_SAUL 64.612
MEMBER_IN KACZMAREK_RUBEN 98.876
MEMBER_IN KOCH_FRANCIS 67.554
MEMBER_IN MANE_DEAN 7.403
MEMBER_IN LUCCHESE_WILMA 55.549
MEMBER_IN JOBS_GILBERTO 13.288
MEMBER_IN PINKMAN_RAQUEL 7.493
MEMBER_IN INONU_SAMUEL 31.518
MEMBER_IN PEKER_BRENDAN 67.350
MEMBER_IN JOVANOVIC_RANDALL 23.518
MEMBER_IN NOWAK_LUCY 19.908
MEMBER_IN MARKOVIC_CHRISTINA 29.481
MEMBER_IN YILMAZ_ROLANDO 14.976
MEMBER_IN ESCOBAR_KATIE 50.109
MEMBER_IN NIKOLIC_KELLI 10.029
MEMBER_IN ESCOBAR_KATHY 35.810
MEMBER_IN ELLISON_JEROME 72.691
MEMBER_IN LEWANDOWSKI_DARYL 1.204
MEMBER_IN CATLI_NICOLAS 54.630
MEMBER_IN GOTTI_ANDY 94.787
MEMBER_IN MARKOVIC_CHRISTINE 22.675
MEMBER_IN GOTTI_ADRIANA 98.116
MEMBER_IN CICCI_SHERRIE 25.131
MEMBER_IN GOODMAN_ELEANOR 17.983
MEMBER_IN JOBS_JUANA 74.841
MEMBER_IN KAMINSKI_MIRIAM 66.260
MEMBER_IN JOVANOVIC_JEREMIAH 74.660
MEMBER_IN POYRAZOGLU_FRAN 36.583
MEMBER_IN POYRAZOGLU_BETH 24.365
MEMBER_IN MARIC_JENNA 78.607
MEMBER_IN CORLEONE_EDITH 55.097
MEMBER_IN CATLI_SONYA 32.197
MEMBER_IN ADELSON_PAM 40.615
MEMBER_IN KWIATKOWSKI_MELODY 36.202
MEMBER_IN SALAH_PAULA 25.438
MEMBER_IN ERDOGAN_LAURA 29.264
MEMBER_IN PETROVIC_WHITNEY 98.742
MEMBER_IN AGUERO_JULIAN 24.788
MEMBER_IN SOYLU_HANNAH 66.536
MEMBER_IN NOWAK_JULIO 41.031
MEMBER_IN SZYMANSKI_BRYAN 80.210
MEMBER_IN ROTSHCHILD_TRINA 87.851
MEMBER_IN ZUCKERBERG_THELMA 59.803
MEMBER_IN WOZNIAK_ANGELICA 25.374
MEMBER_IN TATTAGLIA_JILL 44.407
MEMBER_IN KWIATKOWSKI_CLIFTON 40.483
MEMBER_IN RIZZI_THELMA 61.918
MEMBER_IN BUFFETT_IRENE 58.171
MEMBER_IN WOJCIK_JOSEPHINE 33.667
MEMBER_IN OZDEMIR_IGNACIO 94.644
MEMBER_IN GOTTI_SHERRI 41.908
MEMBER_IN CUNEO_DANIELLE 77.329
MEMBER_IN SOPRANO_PHIL 14.206
MEMBER_IN BONANNO_CAMERON 66.877
MEMBER_IN PETROVIC_SHERRIE 12.058
MEMBER_IN ERDOGAN_CLINT 29.847
MEMBER_IN GOODMAN_SAUL 55.174
MEMBER_IN GOTTI_SHERRY 40.260
MEMBER_IN STANKOVIC_DON 21.515
MEMBER_IN BUFFETT_DON 41.244
MEMBER_IN TESSIO_DIANE 60.944
MEMBER_IN MESSI_SALLY 41.966
MEMBER_IN NOWAK_LUPE 35.174
MEMBER_IN PINKMAN_CAMERON 50.424
MEMBER_IN TESSIO_DIANA 31.116
MEMBER_IN KOWALSKI_THELMA 48.084
MEMBER_IN WOJCIECHOWSKI_JUDY 65.786
MEMBER_IN DEMIREL_MARTA 2.804
MEMBER_IN KARTAL_LYNN 98.237
MEMBER_IN MOEGREENE_CLINT 96.291
MEMBER_IN FORD_KRISTIN 76.758
MEMBER_IN POYRAZOGLU_EDGAR 51.169
MEMBER_IN MARIC_JENNY 0.119
MEMBER_IN GOODMAN_ANDY 74.703
MEMBER_IN KWIATKOWSKI_BOBBI 15.871
MEMBER_IN OZDEMIR_DAN 27.496
MEMBER_IN PINKMAN_CHRISTOPHER 43.963
MEMBER_IN CUNEO_BONITA 52.012
MEMBER_IN ROTH_LUCAS 18.473
MEMBER_IN MARKOVIC_KRIS 26.781
MEMBER_IN ERDOGAN_JEREMIAH 85.077
MEMBER_IN WOZNIAK_MARSHALL 25.529
MEMBER_IN SZYMANSKI_GERARDO 79.000
MEMBER_IN NOWAK_LILLIAN 72.050
MEMBER_IN RIZZI_PATTY 49.339
MEMBER_IN JOVANOVIC_LORENA 10.388
MEMBER_IN PENTANGELI_VELI 56.221
MEMBER_IN NOWAK_LESTER 2.906
MEMBER_IN BARZINI_ANITA 16.527
MEMBER_IN PETROVIC_SOPHIA 65.160
MEMBER_IN WOZNIAK_MOLLY 27.126
MEMBER_IN LEWANDOWSKI_ARMANDO 60.639
MEMBER_IN RIZZI_PATTI 96.939
MEMBER_IN NIKOLIC_LENA 94.053
MEMBER_IN BARZINI_PATRICA 61.350
MEMBER_IN JOVANOVIC_JESSIE 99.773
MEMBER_IN SOYLU_BRETT 75.319
MEMBER_IN CORLEONE_CRYSTAL 15.023
MEMBER_IN CICCI_STANLEY 84.633
MEMBER_IN AGUERO_NELLIE 96.191
MEMBER_IN KARTAL_LYLE 54.302
MEMBER_IN TADIC_CARLTON 36.028
MEMBER_IN BENZEMA_CARRIE 61.167
MEMBER_IN GUS_CASSANDRA 51.593
MEMBER_IN TRAJKOVSKI_EDMUND 18.489
MEMBER_IN KOWALSKI_MELINDA 9.588
MEMBER_IN KOWALSKI_KRYSTAL 41.199
MEMBER_IN MESSI_TERRY 93.177
MEMBER_IN MANE_SABRINA 75.733
MEMBER_IN MBAPPE_CRISTINA 39.169
MEMBER_IN KOVACEVIC_DEVIN 12.711
MEMBER_IN SOPRANO_EUGENE 21.430
MEMBER_IN POYRAZOGLU_BERT 50.609
MEMBER_IN KOWALCZYK_KATHERINE 30.651
MEMBER_IN BARZINI_PATRICK 38.293
MEMBER_IN PETROVIC_MONICA 82.757
MEMBER_IN ESCOBAR_BUDDY 6.582
MEMBER_IN GUZMAN_EVERETT 13.605
MEMBER_IN ESCOBAR_GERALD 58.635
MEMBER_IN ERDOGAN_GILBERT 69.292
MEMBER_IN HEISENBERG_ANDRES 9.015
MEMBER_IN GOTTI_MARGIE 77.508
MEMBER_IN KOCH_VINCE 14.082
MEMBER_IN HEISENBERG_ANDREW 72.819
MEMBER_IN KAMINSKI_REBEKAH 7.005
MEMBER_IN JOVANOVIC_ARTURO 57.886
MEMBER_IN MOEGREENE_RANDOLPH 83.618
MEMBER_IN KACZMAREK_WILL 38.816
MEMBER_IN GUS_REGINALD 33.294
MEMBER_IN NOWAK_LUKE 42.394
MEMBER_IN MANE_MIRANDA 87.456
MEMBER_IN SOPRANO_BRENDAN 35.775
MEMBER_IN DEMIR_MUSTAFA 26.722
MEMBER_IN INONU_JEFFERY 71.674
MEMBER_IN WOJCIECHOWSKI_SHERRY 34.317
MEMBER_IN PENTANGELI_ALEXIS 98.450
MEMBER_IN OZDEMIR_NORMA 61.043
MEMBER_IN BUFFETT_DARIN 8.333
MEMBER_IN ROTH_RAFAEL 64.052
MEMBER_IN WOJCIK_BRITTANY 29.983
MEMBER_IN PINKMAN_SHERRI 86.661
MEMBER_IN WOJCIECHOWSKI_SHERRI 78.402
MEMBER_IN ZIELINSKI_CARA 65.942
MEMBER_IN STANKOVIC_CARLOS 91.977
MEMBER_IN LUCCHESE_VINCENT 48.064
MEMBER_IN KOWALCZYK_SALLY 85.088
MEMBER_IN TATTAGLIA_KELLEY 47.303
MEMBER_IN STANKOVIC_DEE 35.317
MEMBER_IN ZIELINSKI_CARY 28.323
MEMBER_IN RIZZI_TONY 7.848
MEMBER_IN PEKER_PEGGY 45.108
MEMBER_IN PINKMAN_SHERRY 38.547
MEMBER_IN SLIM_KERIM 44.006
MEMBER_IN TRAJKOVSKI_JORGE 64.448
MEMBER_IN ADELSON_AARON 91.222
MEMBER_IN MORGAN_LEAH 94.668
MEMBER_IN MESSI_EDGAR 76.728
MEMBER_IN KARTAL_FRANKIE 76.766
MEMBER_IN KOCAMAN_DENISE 20.650
MEMBER_IN HEISENBERG_IRA 94.958
MEMBER_IN SOPRANO_ROCHELLE 78.407
MEMBER_IN ROTSHCHILD_ALYSSA 72.775
MEMBER_IN GATES_TYRONE 25.939
MEMBER_IN TESSIO_JUANA 80.721
MEMBER_IN BUFFETT_DARLA 67.105
MEMBER_IN MBAPPE_BRANDI 31.855
MEMBER_IN JOBS_YIGIT 0.899
MEMBER_IN ROSATO_RAQUEL 76.194
MEMBER_IN PENTANGELI_DREW 52.454
MEMBER_IN YILMAZ_MATT 74.985
MEMBER_IN KOWALCZYK_TERRY 29.236
MEMBER_IN TERIM_EMILY 94.720
MEMBER_IN GATES_WILMA 9.133
MEMBER_IN WHITE_KRIS 15.228
MEMBER_IN KOVACEVIC_FRAN 67.781
MEMBER_IN MBAPPE_BRANDY 54.343
MEMBER_IN OZDEMIR_WILMA 16.637
MEMBER_IN KOVACEVIC_BETH 31.160
MEMBER_IN ROSATO_CARLTON 2.982
MEMBER_IN JOBS_SALVATORE 75.407
MEMBER_IN NIKOLIC_MARGIE 82.743
MEMBER_IN DEMIREL_MARLA 77.109
MEMBER_IN ZUCKERBERG_ELLEN 90.895
MEMBER_IN ERDOGAN_ALVIN 19.230
MEMBER_IN COLOMBO_KENNY 81.743
MEMBER_IN MESSI_ABBY 19.432
MEMBER_IN JANKOWSKI_TERRANCE 15.972
MEMBER_IN YILMAZ_MARK 75.810
MEMBER_IN WOJCIECHOWSKI_JUAN 80.422
MEMBER_IN KACZMAREK_EVAN 91.334
MEMBER_IN KNEZEVIC_SUSAN 28.627
MEMBER_IN JANKOWSKI_GENEVIEVE 50.182
MEMBER_IN TATTAGLIA_EUGENE 52.445
MEMBER_IN MANE_SAM 93.982
MEMBER_IN DEMIREL_MARIA 6.074
MEMBER_IN BONANNO_IRIS 12.558
MEMBER_IN GAMBINO_GALE 18.189
MEMBER_IN ZIELINSKI_FRANCES 56.010
MEMBER_IN DEMIREL_MARIE 59.983
MEMBER_IN KOCAMAN_LEANNE 52.398
MEMBER_IN MOEGREENE_ALVIN 37.711
MEMBER_IN YILMAZ_MARY 94.891
MEMBER_IN ROCKEFELLER_THELMA 16.855
MEMBER_IN JESUS_DOROTHY 47.753
MEMBER_IN BUFFETT_DEE 64.943
MEMBER_IN SZYMCZAK_KRISTI 24.610
MEMBER_IN ROCKEFELLER_TRINA 88.943
MEMBER_IN ADELSON_ALEXIS 91.571
MEMBER_IN STRACCI_ARTURO 7.639
MEMBER_IN IVANOVIC_EMRE 95.927
MEMBER_IN KOVACEVIC_BERT 71.537
MEMBER_IN ESCOBAR_MUSTAFA 5.990
MEMBER_IN SLIM_KEREM 39.661
MEMBER_IN KAYA_MARLENE 3.177
MEMBER_IN WOJCIECHOWSKI_RUBEN 30.803
MEMBER_IN MESSI_ABEL 76.200
MEMBER_IN SZYMCZAK_KRISTA 79.952
MEMBER_IN WOJCIECHOWSKI_MARGIE 89.241
MEMBER_IN KOCH_YVONNE 41.489
MEMBER_IN ROTSHCHILD_DANIELLE 96.860
MEMBER_IN KNEZEVIC_TRAVIS 3.355
MEMBER_IN STANKOVIC_DAN 60.946
MEMBER_IN SZYMCZAK_KRISTY 8.365
MEMBER_IN DEMIREL_MARIO 12.392
MEMBER_IN YILMAZ_MARC 37.375
MEMBER_IN COLOMBO_MINDY 92.952
MEMBER_IN GOODMAN_SARA 79.554
MEMBER_IN ERBAKAN_PENNY 86.342
MEMBER_IN GATES_DEAN 80.701
MEMBER_IN BARZINI_VINCENT 62.684
MEMBER_IN MOEGREENE_LAURA 97.985
MEMBER_IN RIZZI_GINA 29.155
MEMBER_IN ROTSHCHILD_KIRK 79.909
MEMBER_IN BUFFETT_DAN 74.568
MEMBER_IN MARIC_NOEL 90.917
MEMBER_IN ZUCKERBERG_KORAY 70.310
MEMBER_IN GENOVESE_JACK 18.573
MEMBER_IN PETROVIC_JORGE 34.493
MEMBER_IN DEMIREL_MORGAN 83.725
MEMBER_IN YILMAZ_ANNIE 34.787
MEMBER_IN SOYLU_TODD 35.554
MEMBER_IN OZDEMIR_DEE 19.794
MEMBER_IN DEMIR_GILBERTO 14.997
MEMBER_IN SZYMCZAK_ANGELO 90.765
MEMBER_IN PINKMAN_SHERYL 43.585
MEMBER_IN ROSATO_GEOFFREY 54.875
MEMBER_IN MBAPPE_JULIUS 30.247
MEMBER_IN GOODMAN_CHRIS 91.933
MEMBER_IN IVANOVIC_TRICIA 47.280
MEMBER_IN NEYMAR_CINDY 76.660
MEMBER_IN IVANOVIC_ABBY 55.074
MEMBER_IN GENOVESE_LAURIE 42.508
MEMBER_IN DEMIR_GRANT 24.247
MEMBER_IN SOYLU_GINA 58.456
MEMBER_IN DEMIREL_RODNEY 44.061
MEMBER_IN TATTAGLIA_BLANCA 38.549
MEMBER_IN IVANOVIC_KATHLEEN 22.137
MEMBER_IN KARTAL_BOBBI 73.436
MEMBER_IN TESSIO_VELMA 83.984
MEMBER_IN ZUCKERBERG_ROSALIE 91.809
MEMBER_IN JOBS_ABRAHAM 32.482
MEMBER_IN BUFFETT_GERALD 82.209
MEMBER_IN GOTTI_EMILY 83.249
MEMBER_IN KWIATKOWSKI_CATHY 65.321
MEMBER_IN KOWALCZYK_WILLARD 24.066
MEMBER_IN WOZNIAK_LOREN 95.305
MEMBER_IN NIKOLIC_KENNETH 11.727
MEMBER_IN GATES_SAMMY 23.382
MEMBER_IN RONALDO_GRETCHEN 7.434
MEMBER_IN GATES_DENA 60.769
MEMBER_IN PINKMAN_JANE 14.446
MEMBER_IN TERIM_ROBIN 39.295
MEMBER_IN JANKOWSKI_DOROTHY 44.967
MEMBER_IN ROSATO_SHERRY 7.119
MEMBER_IN MANE_RAY 83.882
MEMBER_IN TESSIO_DENISE 73.919
MEMBER_IN JOBS_TAMMIE 38.158
MEMBER_IN GATES_JOHNNY 84.436
MEMBER_IN DEMIREL_JAVIER 3.836
MEMBER_IN ROSATO_SHERRI 52.944
MEMBER_IN SZYMCZAK_TABITHA 98.269
MEMBER_IN KAMINSKI_VITO 15.768
MEMBER_IN DEMIREL_MARGARITA 54.439
MEMBER_IN DEMIREL_MONIQUE 9.234
MEMBER_IN NEYMAR_LYDIA 22.291
MEMBER_IN MARKOVIC_TRINA 45.301
MEMBER_IN ZUCKERBERG_MITCHELL 57.100
MEMBER_IN KOCH_DWAYNE 69.232
MEMBER_IN ELLISON_ERICK 66.497
MEMBER_IN IVANOVIC_ABEL 56.819
MEMBER_IN KOWALCZYK_WILMA 34.248
MEMBER_IN KOVACEVIC_OKAN 36.017
MEMBER_IN DEMIREL_MARCO 12.577
MEMBER_IN STRACCI_GRANT 50.350
MEMBER_IN KOCH_LYNETTE 66.449
MEMBER_IN GENOVESE_LAUREL 32.474
MEMBER_IN SOPRANO_KELLIE 36.540
MEMBER_IN WALTON_THELMA 14.513
MEMBER_IN GENOVESE_LAUREN 50.676
MEMBER_IN SLIM_MUSTAFA 95.545
MEMBER_IN KARTAL_GILBERTO 15.494
MEMBER_IN SZYMCZAK_TERRANCE 26.311
MEMBER_IN JANKOWSKI_JOANN 80.519
MEMBER_IN PINKMAN_JOCELYN 72.552
MEMBER_IN GUS_ARTURO 50.419
MEMBER_IN GOTTI_TANYA 76.534
MEMBER_IN TESSIO_JESSICA 28.921
MEMBER_IN ROTSHCHILD_VIRGINIA 40.933
MEMBER_IN SOYLU_TONY 51.525
MEMBER_IN CLEMENZA_LORENA 52.965
MEMBER_IN OZDEMIR_DON 29.864
MEMBER_IN ZIELINSKI_RICKEY 11.815
MEMBER_IN KWIATKOWSKI_MICHELE 30.871
MEMBER_IN ROSATO_ADRIANA 32.921
MEMBER_IN WOJCIK_CHRISTI 11.681
MEMBER_IN CLEMENZA_JESSIE 65.140
MEMBER_IN HEISENBERG_IAN 17.116
MEMBER_IN ADELSON_JOANNA 87.120
MEMBER_IN MBAPPE_LUPE 49.215
MEMBER_IN CUNEO_GORDON 92.888
MEMBER_IN BONANNO_KRISTIN 92.535
MEMBER_IN ROTH_JEFFERY 59.848
MEMBER_IN DEMIR_TOMAS 96.683
MEMBER_IN KOWALSKI_PABLO 82.587
MEMBER_IN SOPRANO_CATHY 70.782
MEMBER_IN WHITE_LAWRENCE 42.588
MEMBER_IN CUNEO_GLADYS 85.470
MEMBER_IN MOEGREENE_WESLEY 5.974
MEMBER_IN PENTANGELI_KRISTINA 17.997
MEMBER_IN ERBAKAN_ALFRED 20.985
MEMBER_IN JOBS_DIANE 57.932
MEMBER_IN TERIM_BECKY 75.623
MEMBER_IN PINKMAN_JAKE 74.313
MEMBER_IN WOZNIAK_CHRISTI 77.468
MEMBER_IN RIZZI_CHUCK 79.852
MEMBER_IN KACZMAREK_KRISTIN 3.826
MEMBER_IN SLIM_NIKKI 51.043
MEMBER_IN BEZOS_SAMUEL 91.547
MEMBER_IN POYRAZOGLU_TRUDY 37.269
MEMBER_IN JOBS_DIANA 51.026
MEMBER_IN SZYMANSKI_CURTIS 30.341
MEMBER_IN WOJCIK_JESSICA 0.435
MEMBER_IN WOZNIAK_MARGIE 78.566
MEMBER_IN ADELSON_JOANNE 14.113
MEMBER_IN SOPRANO_KELLEY 89.540
MEMBER_IN MORGAN_NELLIE 77.600
MEMBER_IN RONALDO_CAROLINA 50.945
MEMBER_IN LUCCHESE_JANICE 92.213
MEMBER_IN RONALDO_CAROLINE 76.468
MEMBER_IN KILIC_ANDRES 9.697
MEMBER_IN KILIC_ANDREW 75.360
MEMBER_IN MARKOVIC_CANDICE 72.857
MEMBER_IN TERIM_BRIAN 74.050
MEMBER_IN GOODMAN_GLENN 21.487
MEMBER_IN GOODMAN_ANNE 99.421
MEMBER_IN MESSI_WILMA 8.756
MEMBER_IN MESSI_MICHELE 87.023
MEMBER_IN PEKER_ARTHUR 0.108
MEMBER_IN ROSATO_SHERYL 53.726
MEMBER_IN PEKER_MONIQUE 3.057
MEMBER_IN BUFFETT_DARYL 21.316
MEMBER_IN DEMIR_STACY 93.227
MEMBER_IN MBAPPE_LYDIA 14.096
MEMBER_IN SZYMCZAK_JEFFREY 13.825
MEMBER_IN NIKOLIC_JESUS 56.465
MEMBER_IN ROTSHCHILD_GERALD 98.808
MEMBER_IN COLOMBO_REGINA 58.448
MEMBER_IN TERIM_BENJAMIN 60.651
MEMBER_IN ZASA_JACQUELINE 83.326
MEMBER_IN TATTAGLIA_JANELLE 41.213
MEMBER_IN MARIC_DONNA 53.930
MEMBER_IN GOODMAN_ALICIA 86.154
MEMBER_IN WOZNIAK_LORNA 20.403
MEMBER_IN TRAJKOVSKI_JOCELYN 87.468
MEMBER_IN DEMIR_TOMMY 15.793
MEMBER_IN GOTTI_SEAN 32.789
MEMBER_IN RIZZI_VALERIE 9.387
MEMBER_IN KOWALCZYK_TYRONE 78.169
MEMBER_IN MORGAN_LENA 72.367
MEMBER_IN ADELSON_NATALIE 8.858
MEMBER_IN WOZNIAK_VALERIE 42.168
MEMBER_IN KNEZEVIC_MICHELLE 19.479
MEMBER_IN RONALDO_JEFFREY 14.483
MEMBER_IN ELLISON_ISMAIL 62.653
MEMBER_IN CUNEO_JENNIE 62.491
MEMBER_IN COLOMBO_ARNOLD 57.092
MEMBER_IN MANCINI_ARTHUR 64.613
MEMBER_IN MBAPPE_SHERRIE 84.503
MEMBER_IN IVANOVIC_MAX 9.390
MEMBER_IN OZDEMIR_MIRANDA 17.294
MEMBER_IN NIKOLIC_JESSE 12.749
MEMBER_IN WOJCIK_WESLEY 93.819
MEMBER_IN NOWAK_KRISTINA 7.549
MEMBER_IN KILIC_ANDREA 76.856
MEMBER_IN ESCOBAR_GRETCHEN 27.463
MEMBER_IN SLIM_SHEILA 38.493
MEMBER_IN ROCKEFELLER_ROLAND 94.416
MEMBER_IN NIKOLIC_ISAAC 0.712
MEMBER_IN PINKMAN_TRAVIS 70.510
MEMBER_IN BARZINI_WENDY 67.907
MEMBER_IN IVANOVIC_MAE 25.232
MEMBER_IN ELLISON_MELINDA 87.523
MEMBER_IN GATES_JOCELYN 1.869
MEMBER_IN TADIC_FRANKIE 13.205
MEMBER_IN KOWALSKI_PENNY 13.565
MEMBER_IN GUZMAN_ORLANDO 16.386
MEMBER_IN BARZINI_SERGIO 39.422
MEMBER_IN MANE_JASON 31.507
MEMBER_IN SOYLU_MARIAN 7.373
MEMBER_IN JANKOWSKI_KATHY 67.877
MEMBER_IN JANKOWSKI_KATIE 62.362
MEMBER_IN KILIC_RAY 40.226
MEMBER_IN KACZMAREK_KENDRA 47.293
MEMBER_IN STANKOVIC_WENDY 50.245
MEMBER_IN LEWANDOWSKI_GENEVIEVE 34.918
MEMBER_IN ERBAKAN_SERGIO 73.860
MEMBER_IN BONANNO_CRYSTAL 45.812
MEMBER_IN MARKOVIC_VICKI 29.004
MEMBER_IN ADELSON_ALEXANDER 18.694
MEMBER_IN DEMIR_DENNI 97.666
MEMBER_IN STRACCI_TOMAS 40.023
MEMBER_IN POYRAZOGLU_FRED 97.104
MEMBER_IN GOTTI_SHERYL 76.268
MEMBER_IN ROTH_JONATHAN 67.961
MEMBER_IN MESSI_ALYSSA 42.699
MEMBER_IN GUS_PEGGY 66.999
MEMBER_IN KARTAL_CATHY 59.227
MEMBER_IN HEISENBERG_ROLAND 78.253
MEMBER_IN ROTSHCHILD_VICKI 19.308
MEMBER_IN ZIELINSKI_RANDOLPH 0.387
MEMBER_IN FORD_GRACIELA 64.553
MEMBER_IN MANE_BLAKE 81.899
MEMBER_IN ERBAKAN_JACK 34.526
MEMBER_IN STRACCI_ANNETTE 6.467
MEMBER_IN SOPRANO_BLANCA 50.016
MEMBER_IN IVANOVIC_MEL 49.343
MEMBER_IN RIZZI_TODD 89.935
MEMBER_IN ERDOGAN_KENNETH 5.176
MEMBER_IN MANE_ROD 42.287
MEMBER_IN MANE_ROB 3.234
MEMBER_IN MESSI_MARIBEL 77.648
MEMBER_IN CATLI_CESAR 32.119
MEMBER_IN JOVANOVIC_KENNETH 61.720
MEMBER_IN MANE_RON 71.058
MEMBER_IN STOJANOVIC_KARL 50.656
MEMBER_IN ROSATO_TRAVIS 98.803
MEMBER_IN WOJCIECHOWSKI_RAQUEL 18.046
MEMBER_IN NIKOLIC_DOUGLAS 12.712
MEMBER_IN CUNEO_JANELLE 99.047
MEMBER_IN CUNEO_SHAWN 62.307
MEMBER_IN KILIC_PAM 63.319
MEMBER_IN PEKER_PHIL 91.301
MEMBER_IN OZDEMIR_RACHAEL 50.557
MEMBER_IN DEMIREL_MYRA 60.425
MEMBER_IN TRAJKOVSKI_MEL 4.698
MEMBER_IN MESSI_EMRE 49.606
MEMBER_IN INONU_WHITNEY 76.904
MEMBER_IN GENOVESE_MABEL 7.800
MEMBER_IN BENZEMA_GREG 87.212
MEMBER_IN COLOMBO_LILLIAN 33.219
MEMBER_IN MANE_LEROY 85.685
MEMBER_IN WHITE_JEFFREY 54.558
MEMBER_IN IVANOVIC_LES 22.203
MEMBER_IN MESSI_LESTER 65.841
MEMBER_IN CLEMENZA_TONY 79.253
MEMBER_IN IVANOVIC_LEO 48.324
MEMBER_IN NOWAK_VERNON 28.939
MEMBER_IN NIKOLIC_MINDY 24.898
MEMBER_IN BARZINI_DOMINIC 76.042
MEMBER_IN ERDOGAN_DEAN 60.047
MEMBER_IN KOWALSKI_KERI 8.195
MEMBER_IN ROTH_LYNNE 3.036
MEMBER_IN IVANOVIC_LEE 81.767
MEMBER_IN ROTSHCHILD_JOSEPH 73.505
MEMBER_IN IVANOVIC_LEA 63.945
MEMBER_IN STRACCI_DELIA 63.309
MEMBER_IN WALTON_KENDRA 73.560
MEMBER_IN STOJANOVIC_KATE 85.243
MEMBER_IN SOYLU_ROGELIO 35.603
MEMBER_IN KOWALSKI_KENT 9.731
MEMBER_IN GOTTI_JILL 96.446
MEMBER_IN ADELSON_ANGELICA 89.976
MEMBER_IN MOEGREENE_RODERICK 78.522
MEMBER_IN ZASA_CASSIE 20.671
MEMBER_IN JOBS_BRIAN 9.986
MEMBER_IN RONALDO_TABITHA 29.266
MEMBER_IN ZUCKERBERG_JOSH 13.220
MEMBER_IN IVANOVIC_DARLENE 51.630
MEMBER_IN GUZMAN_ALICIA 21.731
MEMBER_IN GOODMAN_LORNA 13.219
MEMBER_IN MESSI_MICHEAL 0.996
MEMBER_IN KAMINSKI_PAIGE 49.862
