OZDEMIR_YUNUSEMRE 51.700
INTEL_DIVIDE
MEMBER_IN OZDEMIR_BRANDI 91.278
MEMBER_IN PENTANGELI_SERGIO 33.925
MEMBER_IN ROTSHCHILD_JODY 64.686
MEMBER_IN SZYMCZAK_DORA 85.473
MEMBER_IN TADIC_GINA 83.635
MEMBER_IN KOVACEVIC_CARLOS 46.731
MEMBER_IN MANE_LENA 67.660
MEMBER_IN COLOMBO_BRITTANY 63.780
MEMBER_IN OZDEMIR_BRANDY 59.093
MEMBER_IN IVANOVIC_MARGUERITE 2.870
INTEL_DIVIDE
MEMBER_IN KOWALSKI_VERONICA 18.569
MEMBER_IN PINKMAN_NIKKI 17.852
MEMBER_IN PENTANGELI_RODNEY 79.177
MEMBER_IN JESUS_JAMES 36.600
MEMBER_IN RIZZI_LAUREL 23.222
MEMBER_IN STANKOVIC_MAE 59.536
MEMBER_IN STRACCI_ELIZABETH 37.751
MEMBER_IN RIZZI_LAUREN 47.306
MEMBER_IN GOODMAN_ARTHUR 82.100
MEMBER_IN SZYMANSKI_MICHELE 23.067
INTEL_DIVIDE
MEMBER_IN KOCH_PAM 29.733
MEMBER_IN JOVANOVIC_SYLVIA 67.523
MEMBER_IN KOCAMAN_BRET 28.439
MEMBER_IN GENOVESE_OGUZ 65.407
MEMBER_IN PEKER_PATTI 67.384
MEMBER_IN CLEMENZA_LOIS 79.749
MEMBER_IN KARTAL_ANTONIA 99.522
MEMBER_IN WOZNIAK_VINCENT 58.124
MEMBER_IN CATLI_BOB 54.720
MEMBER_IN IVANOVIC_DELORES 7.261
INTEL_DIVIDE
MEMBER_IN TADIC_KATHERINE 44.881
MEMBER_IN SOPRANO_HEIDI 31.349
MEMBER_IN TADIC_TONY 90.555
MEMBER_IN JOBS_BERT 88.390
MEMBER_IN CLEMENZA_CANDICE 84.682
MEMBER_IN MARIC_SHEILA 84.851
MEMBER_IN CLEMENZA_JESSICA 36.003
MEMBER_IN GUS_PATTI 59.973
MEMBER_IN ADELSON_LUCAS 75.399
MEMBER_IN KARTAL_ANTONIO 1.788
INTEL_DIVIDE
MEMBER_IN OZDEMIR_JORGE 14.883
MEMBER_IN MOEGREENE_JEREMIAH 87.718
MEMBER_IN WHITE_KIRK 38.898
MEMBER_IN MOEGREENE_JAYNE 38.314
MEMBER_IN KILIC_ARMANDO 14.849
MEMBER_IN GUS_PATTY 62.708
MEMBER_IN PETROVIC_AUDREY 29.567
MEMBER_IN BENZEMA_JEFFREY 80.261
MEMBER_IN LUCCHESE_SANDRA 49.873
MEMBER_IN KOCAMAN_BRAD 22.297
INTEL_DIVIDE
MEMBER_IN SZYMCZAK_DOUG 87.394
MEMBER_IN KARTAL_CATHERINE 46.596
MEMBER_IN TESSIO_JOYCE 26.402
MEMBER_IN RIZZI_LAURIE 93.686
MEMBER_IN KARTAL_FRANCES 16.590
MEMBER_IN OZDEMIR_PHILLIP 35.522
MEMBER_IN ELLISON_TAMMIE 72.552
MEMBER_IN ZUCKERBERG_DWAYNE 33.260
MEMBER_IN GATES_CAROLYN 48.631
MEMBER_IN BARZINI_FAYE 96.548
INTEL_DIVIDE
MEMBER_IN HEISENBERG_VELI 46.543
MEMBER_IN TESSIO_ELMER 28.022
MEMBER_IN CLEMENZA_LOLA 85.770
MEMBER_IN JOBS_BETH 91.037
MEMBER_IN JOBS_FRAN 72.056
MEMBER_IN TATTAGLIA_HARRIET 21.251
MEMBER_IN JESUS_SUSAN 39.699
MEMBER_IN JANKOWSKI_JONATHAN 79.634
MEMBER_IN YILMAZ_WENDELL 3.313
MEMBER_IN KOVACEVIC_DARLA 12.262
INTEL_DIVIDE
MEMBER_IN HEISENBERG_FRANCINE 9.276
MEMBER_IN KOCAMAN_TERI 86.175
MEMBER_IN TADIC_ANGELICA 29.997
MEMBER_IN ESCOBAR_MARTA 66.687
MEMBER_IN KOWALSKI_LAURIE 70.861
MEMBER_IN SLIM_DOMINIC 17.840
MEMBER_IN BUFFETT_MAHMUT 85.856
MEMBER_IN DEMIR_NICOLAS 83.429
MEMBER_IN LUCCHESE_CAMERON 95.545
MEMBER_IN BONANNO_ELLEN 20.228
INTEL_DIVIDE
MEMBER_IN CICCI_JIMMY 86.720
MEMBER_IN KACZMAREK_JENNIFER 71.498
MEMBER_IN PETROVIC_FAYE 72.981
MEMBER_IN PENTANGELI_BLAKE 54.277
MEMBER_IN BARZINI_VELMA 10.858
MEMBER_IN GATES_LAURIE 89.978
MEMBER_IN GOODMAN_MYRA 96.323
MEMBER_IN SZYMCZAK_JENNY 82.363
MEMBER_IN CORLEONE_MARSHALL 76.806
MEMBER_IN CUNEO_MAE 70.763
INTEL_DIVIDE
MEMBER_IN GOTTI_SAMMY 30.059
MEMBER_IN AGUERO_EMILY 97.905
MEMBER_IN ELLISON_GINGER 41.293
MEMBER_IN COLOMBO_FRANKLIN 42.044
MEMBER_IN ROTH_RANDOLPH 24.946
MEMBER_IN SLIM_CHARLIE 45.894
MEMBER_IN TRAJKOVSKI_SHERRI 86.297
MEMBER_IN SZYMCZAK_JENNA 48.531
MEMBER_IN WOJCIECHOWSKI_VICTORIA 20.155
MEMBER_IN TERIM_NORMAN 26.717
INTEL_DIVIDE
MEMBER_IN KOVACEVIC_DARYL 69.905
MEMBER_IN KOCAMAN_SERGIO 89.701
MEMBER_IN CATLI_TREVOR 23.007
MEMBER_IN BARZINI_JO 73.844
MEMBER_IN BARZINI_DIANE 33.299
MEMBER_IN TRAJKOVSKI_SHERRY 30.592
MEMBER_IN WALTON_MELISSA 87.448
MEMBER_IN KAYA_PHIL 99.327
MEMBER_IN BARZINI_DIANA 83.247
MEMBER_IN KOWALCZYK_PAIGE 44.705
INTEL_DIVIDE
MEMBER_IN CLEMENZA_HILDA 55.992
MEMBER_IN CLEMENZA_JEANETTE 19.486
MEMBER_IN ZIELINSKI_LEANNE 10.547
MEMBER_IN CORLEONE_STEFANIE 78.632
MEMBER_IN CUNEO_MAX 9.261
MEMBER_IN ADELSON_GUY 84.607
MEMBER_IN ROSATO_FRANCIS 26.962
MEMBER_IN JESUS_TAYLOR 97.508
MEMBER_IN AGUERO_NICOLAS 61.330
MEMBER_IN BONANNO_KORAY 18.820
INTEL_DIVIDE
MEMBER_IN DEMIREL_BUDDY 48.994
MEMBER_IN STRACCI_RITA 62.335
MEMBER_IN KACZMAREK_SETH 41.899
MEMBER_IN JESUS_CRISTINA 31.120
MEMBER_IN RONALDO_LANA 55.518
MEMBER_IN WOZNIAK_KATHLEEN 79.134
MEMBER_IN TESSIO_DAVE 49.607
MEMBER_IN MARIC_STANLEY 5.374
MEMBER_IN WHITE_HOWARD 98.475
MEMBER_IN PENTANGELI_AMANDA 98.838
INTEL_DIVIDE
MEMBER_IN NOWAK_MALCOLM 28.675
MEMBER_IN CORLEONE_MEREDITH 69.356
MEMBER_IN GOTTI_LORETTA 31.038
MEMBER_IN TESSIO_ANDREA 49.378
MEMBER_IN MARIC_GERALDINE 19.256
MEMBER_IN ROCKEFELLER_KELVIN 44.421
MEMBER_IN RIZZI_CLYDE 56.535
MEMBER_IN KWIATKOWSKI_GRACIELA 59.095
MEMBER_IN GATES_TANYA 16.381
MEMBER_IN MOEGREENE_ROSE 65.398
INTEL_DIVIDE
MEMBER_IN CLEMENZA_JACQUELYN 35.915
MEMBER_IN GATES_LAUREN 34.113
MEMBER_IN GATES_LAUREL 83.848
MEMBER_IN MOEGREENE_NICHOLAS 67.968
MEMBER_IN CATLI_TODD 10.110
MEMBER_IN STRACCI_DEVIN 74.412
MEMBER_IN IVANOVIC_RUBEN 18.098
MEMBER_IN MANE_CORINNE 96.283
MEMBER_IN SZYMANSKI_WES 51.261
MEMBER_IN HEISENBERG_EDGAR 44.283
INTEL_DIVIDE
MEMBER_IN WALTON_JEFFREY 24.767
MEMBER_IN BONANNO_ABBY 40.490
MEMBER_IN BARZINI_GABRIEL 77.378
MEMBER_IN KARTAL_GUADALUPE 60.601
MEMBER_IN SLIM_MARTA 92.246
MEMBER_IN TESSIO_ANDREW 10.563
MEMBER_IN RIZZI_SHELLEY 7.688
MEMBER_IN CUNEO_MEL 40.604
MEMBER_IN TESSIO_ANDRES 48.401
MEMBER_IN NIKOLIC_DARYL 51.759
INTEL_DIVIDE
MEMBER_IN MANCINI_NELSON 27.565
MEMBER_IN SOPRANO_DAVID 97.221
MEMBER_IN JESUS_LYNETTE 35.017
MEMBER_IN WOJCIECHOWSKI_TINA 92.960
MEMBER_IN STOJANOVIC_ANDRES 39.048
MEMBER_IN KILIC_DENISE 16.024
MEMBER_IN MARKOVIC_LYDIA 58.097
MEMBER_IN POYRAZOGLU_RANDOLPH 87.648
MEMBER_IN WALTON_JOSEPH 93.123
MEMBER_IN SZYMCZAK_GUSTAVO 61.929
INTEL_DIVIDE
MEMBER_IN BENZEMA_BRYAN 58.435
MEMBER_IN TESSIO_BERNADETTE 5.321
MEMBER_IN YILMAZ_MADELINE 84.928
MEMBER_IN STOJANOVIC_ANDREA 65.666
MEMBER_IN SALAH_WILL 11.055
MEMBER_IN ROSATO_FRANCES 21.013
MEMBER_IN RIZZI_MARLENE 10.144
MEMBER_IN JESUS_JAMIE 1.903
MEMBER_IN JESUS_KAGAN 62.870
MEMBER_IN AGUERO_BECKY 22.784
INTEL_DIVIDE
MEMBER_IN AGUERO_DOUG 72.214
MEMBER_IN PENTANGELI_JASON 66.566
MEMBER_IN SLIM_EMRE 15.685
MEMBER_IN GAMBINO_FRANCINE 72.262
MEMBER_IN RIZZI_TIFFANY 19.977
MEMBER_IN MANE_JOE 12.879
MEMBER_IN SOPRANO_FAITH 65.578
MEMBER_IN STOJANOVIC_ALAN 27.590
MEMBER_IN BONANNO_ABEL 2.188
MEMBER_IN STANKOVIC_KELVIN 9.458
INTEL_DIVIDE
MEMBER_IN TESSIO_STEFANIE 41.140
MEMBER_IN STOJANOVIC_ANDREW 15.683
MEMBER_IN PETROVIC_EDGAR 64.401
MEMBER_IN ADELSON_MINNIE 81.361
MEMBER_IN POYRAZOGLU_PENNY 18.245
MEMBER_IN DEMIR_CHARLES 38.365
MEMBER_IN KWIATKOWSKI_JENNY 15.418
MEMBER_IN MANE_IRA 55.381
MEMBER_IN RIZZI_LAWRENCE 31.175
MEMBER_IN CATLI_MURIEL 2.791
INTEL_DIVIDE
MEMBER_IN CUNEO_MELODY 74.503
MEMBER_IN KAMINSKI_JOANNE 87.301
MEMBER_IN SZYMANSKI_MEGHAN 53.432
MEMBER_IN WOJCIK_REGINALD 42.119
MEMBER_IN INONU_RUBEN 35.111
MEMBER_IN MARIC_LAUREL 32.210
MEMBER_IN MARIC_LAUREN 88.110
MEMBER_IN KAMINSKI_JOANNA 18.400
MEMBER_IN ROTSHCHILD_JOSH 16.655
MEMBER_IN TERIM_ORLANDO 57.399
INTEL_DIVIDE
MEMBER_IN BUFFETT_SYLVIA 33.032
MEMBER_IN MANE_KADIR 81.582
MEMBER_IN WHITE_KATHERINE 4.122
MEMBER_IN STANKOVIC_CORINNE 44.600
MEMBER_IN GUZMAN_MAYRA 36.124
MEMBER_IN ESCOBAR_CONNIE 58.105
MEMBER_IN GUZMAN_OWEN 85.369
MEMBER_IN ROTH_LILLIAN 34.223
MEMBER_IN SZYMCZAK_PAULETTE 28.730
MEMBER_IN CLEMENZA_THELMA 73.614
INTEL_DIVIDE
MEMBER_IN KWIATKOWSKI_SILVIA 40.030
MEMBER_IN KILIC_ANDY 8.909
MEMBER_IN ERBAKAN_JOANNE 25.990
MEMBER_IN MANE_CASSIE 52.680
MEMBER_IN ERBAKAN_JOANNA 14.690
MEMBER_IN TATTAGLIA_JANETTE 20.812
MEMBER_IN OZDEMIR_ELENA 76.672
MEMBER_IN JOBS_DENNI 74.756
MEMBER_IN WOZNIAK_STANLEY 31.868
MEMBER_IN JOBS_JOSEPH 77.085
INTEL_DIVIDE
MEMBER_IN COLOMBO_LUCINDA 65.601
MEMBER_IN JANKOWSKI_RENEE 19.565
MEMBER_IN KWIATKOWSKI_JENNA 64.407
MEMBER_IN TESSIO_PAULETTE 95.922
MEMBER_IN IVANOVIC_DEE 45.732
MEMBER_IN ZIELINSKI_VERNON 76.660
MEMBER_IN DEMIR_VANESSA 6.934
MEMBER_IN SOPRANO_GORDON 67.448
MEMBER_IN DEMIREL_JILL 46.340
MEMBER_IN KOWALCZYK_BUD 28.422
INTEL_DIVIDE
MEMBER_IN TADIC_TODD 49.274
MEMBER_IN KAYA_MELINDA 62.977
MEMBER_IN MBAPPE_LAUREL 75.772
MEMBER_IN ROCKEFELLER_ALYSSA 87.144
MEMBER_IN SLIM_MARIE 42.774
MEMBER_IN CICCI_JOCELYN 15.851
MEMBER_IN KAYA_TRINA 79.371
MEMBER_IN SLIM_MARIA 47.901
MEMBER_IN CATLI_TONY 97.518
MEMBER_IN SZYMCZAK_DONNA 93.476
INTEL_DIVIDE
MEMBER_IN GUS_GRACIELA 52.952
MEMBER_IN KOWALSKI_TIFFANY 59.980
MEMBER_IN ERBAKAN_GRETCHEN 0.352
MEMBER_IN LUCCHESE_NOEL 82.355
MEMBER_IN COLOMBO_ESTHER 55.886
MEMBER_IN ZIELINSKI_GLENN 62.266
MEMBER_IN KOVACEVIC_IRENE 16.494
MEMBER_IN ROTSHCHILD_IGNACIO 54.693
MEMBER_IN CATLI_ROMAN 35.966
MEMBER_IN SLIM_MARIO 81.523
INTEL_DIVIDE
MEMBER_IN OZDEMIR_OLIVER 88.886
MEMBER_IN RIZZI_KORAY 90.807
MEMBER_IN MOEGREENE_CHRISTIE 44.768
MEMBER_IN AGUERO_ROBIN 75.855
MEMBER_IN KOWALCZYK_LUCINDA 87.805
MEMBER_IN GOTTI_KERI 89.932
MEMBER_IN GAMBINO_JOSEPH 55.338
MEMBER_IN ROSATO_DAVE 11.139
MEMBER_IN GUS_JONI 53.268
MEMBER_IN JANKOWSKI_LYNETTE 62.326
INTEL_DIVIDE
MEMBER_IN RIZZI_YVONNE 83.594
MEMBER_IN JOVANOVIC_YUNUS 32.476
MEMBER_IN ERBAKAN_JILL 36.120
MEMBER_IN CLEMENZA_FELIX 11.713
MEMBER_IN GATES_BELINDA 51.687
MEMBER_IN ZIELINSKI_RAMONA 32.784
MEMBER_IN KOCAMAN_SANTOS 31.944
MEMBER_IN KOWALCZYK_LAUREN 49.960
MEMBER_IN ADELSON_CLAYTON 99.317
MEMBER_IN SLIM_CHARLES 75.407
INTEL_DIVIDE
MEMBER_IN KOWALCZYK_LAUREL 18.873
MEMBER_IN KARTAL_CONNIE 42.302
MEMBER_IN JANKOWSKI_SIDNEY 86.441
MEMBER_IN SOPRANO_BONITA 19.153
MEMBER_IN AGUERO_TANYA 93.322
MEMBER_IN JOVANOVIC_PAIGE 88.434
MEMBER_IN MORGAN_VAN 80.474
MEMBER_IN CUNEO_FRANKIE 67.050
MEMBER_IN ERBAKAN_BYRON 7.276
MEMBER_IN KAMINSKI_PENNY 43.393
INTEL_DIVIDE
MEMBER_IN MESSI_MIRIAM 98.421
MEMBER_IN CATLI_JEREMIAH 92.536
MEMBER_IN WOJCIK_CARLTON 84.182
MEMBER_IN MBAPPE_LAUREN 83.648
MEMBER_IN ERDOGAN_ORLANDO 14.943
MEMBER_IN WHITE_PHILIP 76.542
MEMBER_IN MOEGREENE_DEBORA 76.837
MEMBER_IN JOBS_STACY 44.203
MEMBER_IN MANE_NICHOLAS 18.331
MEMBER_IN KAYA_BRENDAN 59.753
INTEL_DIVIDE
MEMBER_IN STANKOVIC_LIZ 93.145
MEMBER_IN SLIM_MARLA 12.628
MEMBER_IN KOCAMAN_AMANDA 95.316
MEMBER_IN BUFFETT_LIZ 10.514
MEMBER_IN ROSATO_JEANETTE 51.621
MEMBER_IN LUCCHESE_GABRIEL 82.441
MEMBER_IN WOZNIAK_CASSIE 5.110
MEMBER_IN BENZEMA_RAY 98.210
MEMBER_IN MANE_LEAH 49.058
MEMBER_IN STOJANOVIC_GEOFFREY 75.911
INTEL_DIVIDE
MEMBER_IN ZASA_TRACIE 17.096
MEMBER_IN PETROVIC_SALLY 53.604
MEMBER_IN GOTTI_TERRY 32.854
MEMBER_IN JESUS_KERRI 98.939
MEMBER_IN JOBS_TOMMY 76.156
MEMBER_IN PETROVIC_TERRY 25.076
MEMBER_IN MBAPPE_LAURIE 40.664
MEMBER_IN KAMINSKI_DWAYNE 84.326
MEMBER_IN MARIC_LAURIE 37.362
MEMBER_IN SZYMCZAK_TERESA 17.924
INTEL_DIVIDE
MEMBER_IN GOTTI_KENT 9.893
MEMBER_IN WALTON_EILEEN 52.933
MEMBER_IN BUFFETT_CARLOS 96.342
MEMBER_IN TATTAGLIA_BLAKE 38.757
MEMBER_IN TESSIO_CLYDE 3.843
MEMBER_IN GOTTI_EDUARDO 72.137
MEMBER_IN GUZMAN_ROBERT 64.184
MEMBER_IN CUNEO_TRACIE 32.435
MEMBER_IN WHITE_BEATRIZ 59.858
MEMBER_IN ROSATO_DEVIN 64.130
INTEL_DIVIDE
MEMBER_IN ROTSHCHILD_MARILYN 21.352
MEMBER_IN STANKOVIC_LESTER 53.386
MEMBER_IN SALAH_DENISE 40.043
MEMBER_IN KOWALSKI_CHERYL 49.219
MEMBER_IN GAMBINO_EILEEN 72.583
MEMBER_IN WOJCIECHOWSKI_CLIFFORD 46.292
MEMBER_IN IVANOVIC_DON 32.892
MEMBER_IN SZYMANSKI_MICHEAL 56.042
MEMBER_IN KOWALCZYK_ANTONIA 98.449
MEMBER_IN TESSIO_GREGORY 25.094
INTEL_DIVIDE
MEMBER_IN ROTH_VINCE 1.679
MEMBER_IN KOWALCZYK_BOB 60.016
MEMBER_IN KILIC_LOUIS 37.890
MEMBER_IN STOJANOVIC_BYRON 91.667
MEMBER_IN GAMBINO_ALEXIS 1.557
MEMBER_IN PEKER_KARA 99.256
MEMBER_IN KOWALCZYK_LAURIE 97.035
MEMBER_IN KOWALCZYK_ANTONIO 86.757
MEMBER_IN PEKER_KARL 65.140
MEMBER_IN GUZMAN_JOSIE 70.108
INTEL_DIVIDE
MEMBER_IN SZYMANSKI_ANITA 12.492
MEMBER_IN KWIATKOWSKI_DONNA 26.662
MEMBER_IN KOWALSKI_MARLENE 69.410
MEMBER_IN STANKOVIC_LEA 41.612
MEMBER_IN SOPRANO_GLADYS 40.724
MEMBER_IN NIKOLIC_MURIEL 68.810
MEMBER_IN ERDOGAN_PAULA 22.899
MEMBER_IN BONANNO_GERTRUDE 2.767
MEMBER_IN ERBAKAN_STEFANIE 86.948
MEMBER_IN STANKOVIC_LEE 47.223
INTEL_DIVIDE
MEMBER_IN ADELSON_LYNNE 47.278
MEMBER_IN GUS_JULIAN 37.316
MEMBER_IN STOJANOVIC_JEFF 83.412
MEMBER_IN KOVACEVIC_ANTHONY 35.572
MEMBER_IN STANKOVIC_LEO 44.541
MEMBER_IN JOBS_GERALD 41.391
MEMBER_IN STOJANOVIC_JO 37.981
MEMBER_IN STANKOVIC_LES 10.459
MEMBER_IN BARZINI_JODY 89.345
MEMBER_IN TRAJKOVSKI_ESTHER 29.913
INTEL_DIVIDE
MEMBER_IN ROTSHCHILD_BUDDY 17.878
MEMBER_IN MORGAN_LESTER 3.955
MEMBER_IN TRAJKOVSKI_APRIL 34.845
MEMBER_IN DEMIREL_TRICIA 70.873
MEMBER_IN SLIM_MARISSA 20.880
MEMBER_IN BARZINI_JODI 84.891
MEMBER_IN MANCINI_ELLA 83.945
MEMBER_IN JESUS_ADRIENNE 34.642
MEMBER_IN KWIATKOWSKI_WENDELL 8.580
MEMBER_IN PEKER_KATE 4.852
INTEL_DIVIDE
MEMBER_IN KOVACEVIC_DARIN 56.815
MEMBER_IN MORGAN_KELVIN 57.554
MEMBER_IN ZIELINSKI_MURIEL 72.265
MEMBER_IN NEYMAR_ALMA 54.158
MEMBER_IN BUFFETT_LEO 32.032
MEMBER_IN TATTAGLIA_JASON 93.256
MEMBER_IN WOJCIECHOWSKI_DARYL 64.127
MEMBER_IN SOYLU_GREG 59.049
MEMBER_IN ERBAKAN_CAROLINE 14.284
MEMBER_IN JANKOWSKI_DEBBIE 91.665
INTEL_DIVIDE
MEMBER_IN BUFFETT_LES 91.535
MEMBER_IN ERBAKAN_CAROLINA 77.700
MEMBER_IN ROSATO_ZACH 82.217
MEMBER_IN JANKOWSKI_CODY 7.827
MEMBER_IN NOWAK_CLAUDIA 12.082
MEMBER_IN STANKOVIC_FAYE 78.102
MEMBER_IN SZYMANSKI_MELINDA 7.079
MEMBER_IN SLIM_SOPHIA 40.015
MEMBER_IN ZASA_CODY 82.552
MEMBER_IN GUS_CARROLL 85.295
INTEL_DIVIDE
MEMBER_IN PEKER_CHUCK 68.581
MEMBER_IN SALAH_NOEL 42.176
MEMBER_IN SZYMANSKI_HARRIET 38.389
MEMBER_IN ROTSHCHILD_JONI 25.865
MEMBER_IN KARTAL_BUD 62.738
MEMBER_IN SOPRANO_LEAH 55.590
MEMBER_IN PETROVIC_WILMA 13.864
MEMBER_IN DEMIR_CHARLIE 94.664
MEMBER_IN STOJANOVIC_ELEANOR 42.911
MEMBER_IN OZDEMIR_OLIVIA 80.579
INTEL_DIVIDE
MEMBER_IN KWIATKOWSKI_MEGHAN 75.931
MEMBER_IN PINKMAN_AUDREY 75.215
MEMBER_IN CORLEONE_ELIAS 52.888
MEMBER_IN AGUERO_JOHANNA 68.644
MEMBER_IN SOYLU_GEOFFREY 16.490
MEMBER_IN TESSIO_SALVATORE 58.788
MEMBER_IN OZDEMIR_CHERI 78.375
MEMBER_IN SLIM_MARCO 25.821
MEMBER_IN BUFFETT_LEA 25.082
MEMBER_IN KILIC_SARA 32.136
INTEL_DIVIDE
MEMBER_IN STANKOVIC_CHUCK 69.942
MEMBER_IN TADIC_MELISSA 10.102
MEMBER_IN BUFFETT_LEE 36.308
MEMBER_IN BUFFETT_BETH 70.457
MEMBER_IN BUFFETT_FRAN 66.600
MEMBER_IN WOZNIAK_BEATRICE 85.068
MEMBER_IN GENOVESE_BEATRIZ 9.614
MEMBER_IN KILIC_SAUL 88.842
MEMBER_IN WOJCIECHOWSKI_ISMAIL 60.831
MEMBER_IN MOEGREENE_KATRINA 27.833
INTEL_DIVIDE
MEMBER_IN GUS_JOSH 89.427
MEMBER_IN GAMBINO_CODY 56.235
MEMBER_IN MOEGREENE_RANDALL 58.850
MEMBER_IN POYRAZOGLU_PABLO 82.178
MEMBER_IN SZYMANSKI_BRENDAN 31.658
MEMBER_IN KOWALSKI_TRUDY 83.563
MEMBER_IN TRAJKOVSKI_CHARLENE 66.653
MEMBER_IN CATLI_GINA 10.257
MEMBER_IN ZASA_GUSTAVO 53.830
MEMBER_IN BUFFETT_BERT 87.364
INTEL_DIVIDE
MEMBER_IN FORD_KATRINA 40.578
MEMBER_IN GOTTI_WILMA 13.424
MEMBER_IN MARKOVIC_CLAUDIA 65.618
MEMBER_IN WOZNIAK_ANA 46.029
MEMBER_IN POYRAZOGLU_TERRANCE 73.942
MEMBER_IN KARTAL_STACIE 51.571
MEMBER_IN PINKMAN_GERALDINE 36.550
MEMBER_IN KAMINSKI_PABLO 81.300
MEMBER_IN GUS_MARILYN 87.381
MEMBER_IN RIZZI_ELLEN 48.153
INTEL_DIVIDE
MEMBER_IN GATES_LAWRENCE 46.724
MEMBER_IN MANE_IAN 7.700
MEMBER_IN KARTAL_TONYA 54.024
MEMBER_IN JOVANOVIC_ELIAS 47.904
MEMBER_IN COLOMBO_PATRICA 87.875
MEMBER_IN ROTSHCHILD_PEARL 40.389
MEMBER_IN TATTAGLIA_LORRAINE 70.201
MEMBER_IN KNEZEVIC_LORENA 59.207
MEMBER_IN ROTH_RAMON 92.291
MEMBER_IN ZASA_JERRY 52.961
INTEL_DIVIDE
MEMBER_IN COLOMBO_PATRICK 76.754
MEMBER_IN WALTON_JULIO 38.889
MEMBER_IN KAYA_MICHEAL 12.290
MEMBER_IN RONALDO_DENNI 40.103
MEMBER_IN STANKOVIC_MOLLY 84.791
MEMBER_IN SLIM_LINDSAY 61.686
MEMBER_IN STRACCI_BEATRIZ 85.306
MEMBER_IN ZASA_KELLI 58.194
MEMBER_IN STRACCI_JULIAN 25.625
MEMBER_IN ESCOBAR_CHRISTOPHER 57.228
INTEL_DIVIDE
MEMBER_IN CLEMENZA_HERBERT 66.378
MEMBER_IN MANE_WILLARD 26.792
MEMBER_IN SOPRANO_LENA 63.815
MEMBER_IN JESUS_KERIM 56.639
MEMBER_IN NEYMAR_SHERRIE 35.809
MEMBER_IN MARKOVIC_DANIELLE 24.749
MEMBER_IN ERDOGAN_LUIS 58.391
MEMBER_IN ZASA_KELLY 65.562
MEMBER_IN COLOMBO_TRAVIS 13.690
MEMBER_IN CORLEONE_MARGUERITE 38.308
INTEL_DIVIDE
MEMBER_IN TRAJKOVSKI_JARED 11.608
MEMBER_IN SZYMANSKI_JANETTE 68.056
MEMBER_IN CORLEONE_TERI 82.684
MEMBER_IN YILMAZ_BRITTANY 16.147
MEMBER_IN ROTSHCHILD_CARROLL 69.047
MEMBER_IN ERBAKAN_MUSTAFA 21.376
MEMBER_IN KAYA_CASSIE 13.307
MEMBER_IN PINKMAN_KADIR 57.876
MEMBER_IN DEMIREL_SARA 58.832
MEMBER_IN KAYA_ABRAHAM 69.469
INTEL_DIVIDE
MEMBER_IN JANKOWSKI_ELMER 42.716
MEMBER_IN ROCKEFELLER_GUSTAVO 37.303
MEMBER_IN ELLISON_KRISTINA 3.810
MEMBER_IN MANE_GENEVIEVE 35.145
MEMBER_IN MARIC_WALLACE 31.680
MEMBER_IN WOJCIECHOWSKI_LUTHER 33.614
MEMBER_IN DEMIREL_JOSEPH 18.116
MEMBER_IN RONALDO_CANDACE 9.117
MEMBER_IN GUZMAN_SIMON 2.959
MEMBER_IN TATTAGLIA_JARED 93.176
INTEL_DIVIDE
MEMBER_IN SLIM_KATRINA 57.004
MEMBER_IN KNEZEVIC_GEOFFREY 37.003
MEMBER_IN ERDOGAN_LUKE 96.589
MEMBER_IN KNEZEVIC_JEREMIAH 3.600
MEMBER_IN FORD_BRANDI 34.411
MEMBER_IN MANCINI_HEIDI 0.116
MEMBER_IN MORGAN_DENISE 2.316
MEMBER_IN SZYMANSKI_EDMUND 9.548
MEMBER_IN ADELSON_JACQUELINE 61.217
MEMBER_IN CORLEONE_BRAD 27.877
INTEL_DIVIDE
MEMBER_IN PETROVIC_JODI 29.737
MEMBER_IN FORD_BRANDY 95.385
MEMBER_IN KOCH_PENNY 51.291
MEMBER_IN STOJANOVIC_BUDDY 47.468
MEMBER_IN JOVANOVIC_ANGELICA 56.353
MEMBER_IN GOTTI_CATHERINE 22.542
MEMBER_IN MARKOVIC_TANYA 9.284
MEMBER_IN KNEZEVIC_JOCELYN 9.040
MEMBER_IN GOTTI_NORMA 62.917
MEMBER_IN WOJCIECHOWSKI_DONNIE 85.600
INTEL_DIVIDE
MEMBER_IN FORD_SYLVIA 16.424
MEMBER_IN HEISENBERG_WENDY 74.943
MEMBER_IN ERBAKAN_SARA 69.933
MEMBER_IN LUCCHESE_JUANITA 50.161
MEMBER_IN LUCCHESE_EVELYN 70.737
MEMBER_IN POYRAZOGLU_JANETTE 22.662
MEMBER_IN BEZOS_JACKIE 98.123
MEMBER_IN TESSIO_MINNIE 13.017
MEMBER_IN DEMIR_JEREMIAH 96.167
MEMBER_IN GAMBINO_LORNA 27.363
INTEL_DIVIDE
MEMBER_IN OZDEMIR_JOSIE 3.482
MEMBER_IN SOPRANO_LAWRENCE 24.340
MEMBER_IN RONALDO_CLAYTON 74.632
MEMBER_IN RONALDO_SHERRIE 59.302
MEMBER_IN ZUCKERBERG_JESSICA 35.692
MEMBER_IN GOTTI_MURIEL 92.461
MEMBER_IN DEMIREL_EILEEN 55.041
