KILIC_EMRE 64.762
MEMBER_IN WOJCIECHOWSKI_LEAH 20.623
MEMBER_IN BENZEMA_KAGAN 65.841
MEMBER_IN PENTANGELI_BEATRICE 18.921
MEMBER_IN ROSATO_CAMERON 18.990
MEMBER_IN PETROVIC_MARCIA 94.699
MEMBER_IN GAMBINO_LYNETTE 39.272
MEMBER_IN ROCKEFELLER_JESUS 55.730
MEMBER_IN INONU_CANDY 53.199
MEMBER_IN JANKOWSKI_BRETT 66.916
MEMBER_IN GUZMAN_TOMAS 69.536
MEMBER_IN FORD_ANNIE 85.013
MEMBER_IN KOCH_SIDNEY 20.345
MEMBER_IN MANE_TROY 50.506
MEMBER_IN MANE_JIMMY 55.192
MEMBER_IN SOPRANO_ROXANNE 7.116
MEMBER_IN KILIC_MILTON 78.350
MEMBER_IN BARZINI_MILTON 23.504
MEMBER_IN CUNEO_KORAY 90.990
MEMBER_IN SLIM_KORAY 2.134
MEMBER_IN KOCAMAN_EMRE 47.447
MEMBER_IN MARKOVIC_JACKIE 53.987
MEMBER_IN RONALDO_TREVOR 26.833
MEMBER_IN GOTTI_JACQUELYN 84.233
MEMBER_IN PETROVIC_DICK 49.860
MEMBER_IN WOJCIECHOWSKI_MARISSA 38.156
MEMBER_IN BONANNO_BETSY 24.996
MEMBER_IN PETROVIC_MICHEAL 26.293
MEMBER_IN STANKOVIC_CHARLOTTE 12.396
MEMBER_IN NEYMAR_HANNAH 34.039
MEMBER_IN NOWAK_CHUCK 80.263
MEMBER_IN ROCKEFELLER_MARGARITA 54.953
MEMBER_IN KOCAMAN_PHILIP 99.002
MEMBER_IN AGUERO_HERBERT 19.119
MEMBER_IN ADELSON_CHARLOTTE 59.830
MEMBER_IN YILMAZ_ELLEN 85.252
MEMBER_IN ELLISON_LYNN 23.902
MEMBER_IN INONU_MARISSA 63.554
MEMBER_IN STANKOVIC_HILDA 39.980
MEMBER_IN JOBS_LORNA 11.119
MEMBER_IN POYRAZOGLU_ANDY 20.518
MEMBER_IN JESUS_RAY 93.591
MEMBER_IN NOWAK_EMRE 70.814
MEMBER_IN WOJCIECHOWSKI_GUSTAVO 93.902
MEMBER_IN POYRAZOGLU_SAUL 61.788
MEMBER_IN MBAPPE_PETE 28.514
MEMBER_IN GAMBINO_JEREMIAH 99.553
MEMBER_IN CORLEONE_WILLARD 31.389
MEMBER_IN SZYMANSKI_HOWARD 96.468
MEMBER_IN RONALDO_ANNIE 2.899
MEMBER_IN CATLI_LEIGH 7.981
MEMBER_IN KOWALCZYK_HOLLY 96.514
MEMBER_IN DEMIR_LEIGH 23.863
MEMBER_IN KOVACEVIC_RICK 61.235
MEMBER_IN DEMIR_JAN 82.665
MEMBER_IN KOWALSKI_MIRANDA 60.685
MEMBER_IN SLIM_MONIQUE 80.130
MEMBER_IN NEYMAR_PATTY 5.162
MEMBER_IN BEZOS_CHERYL 83.237
MEMBER_IN DEMIR_JAY 27.440
MEMBER_IN GUZMAN_ABRAHAM 36.878
MEMBER_IN INONU_MARSHALL 88.308
MEMBER_IN KACZMAREK_PAM 3.838
MEMBER_IN FORD_ANDREW 60.750
MEMBER_IN NEYMAR_PATTI 96.563
MEMBER_IN MESSI_RANDOLPH 18.440
MEMBER_IN SALAH_MARCELLA 84.854
MEMBER_IN SLIM_ELLEN 80.235
MEMBER_IN ESCOBAR_SANTOS 68.688
MEMBER_IN ERBAKAN_MARCOS 67.875
MEMBER_IN GAMBINO_FAYE 55.780
MEMBER_IN ROCKEFELLER_EVERETT 72.654
MEMBER_IN SZYMANSKI_SEAN 54.629
MEMBER_IN FORD_ANDRES 35.713
MEMBER_IN CICCI_OKAN 99.323
MEMBER_IN STANKOVIC_FELIX 99.235
MEMBER_IN KOCAMAN_SANTIAGO 37.720
MEMBER_IN POYRAZOGLU_KATHERINE 73.820
MEMBER_IN BENZEMA_TERESA 77.075
MEMBER_IN ROCKEFELLER_JESSIE 10.618
MEMBER_IN BENZEMA_LUCY 0.242
MEMBER_IN FORD_ANDREA 23.881
MEMBER_IN ROTSHCHILD_CINDY 34.396
MEMBER_IN JOVANOVIC_PAULA 72.768
MEMBER_IN ROTH_JOSEPH 31.360
MEMBER_IN TADIC_GERRY 46.782
MEMBER_IN STOJANOVIC_EDNA 93.731
MEMBER_IN SOYLU_SONYA 60.286
MEMBER_IN PEKER_MELISSA 51.143
MEMBER_IN TERIM_JAKE 41.708
MEMBER_IN ROCKEFELLER_MARCELLA 32.167
MEMBER_IN BUFFETT_TANYA 93.722
MEMBER_IN PEKER_SAMMY 92.154
MEMBER_IN BARZINI_LATOYA 31.523
MEMBER_IN ZIELINSKI_JORGE 89.721
MEMBER_IN WOZNIAK_PAM 46.816
MEMBER_IN PINKMAN_SILVIA 14.017
MEMBER_IN CATLI_EVERETT 13.137
MEMBER_IN CORLEONE_ALICIA 39.166
MEMBER_IN MARKOVIC_BRANDY 62.966
MEMBER_IN POYRAZOGLU_SARA 92.390
MEMBER_IN DEMIR_MARCIA 96.547
MEMBER_IN KWIATKOWSKI_BRYAN 32.605
MEMBER_IN KARTAL_CANDACE 42.305
MEMBER_IN AGUERO_MARGUERITE 38.518
MEMBER_IN SOYLU_ERICK 62.890
MEMBER_IN SZYMANSKI_JENNY 23.162
MEMBER_IN NOWAK_CANDACE 2.556
MEMBER_IN WHITE_NADINE 51.602
MEMBER_IN MARKOVIC_BRANDI 66.924
MEMBER_IN OZDEMIR_RITA 55.832
MEMBER_IN DEMIR_JEN 34.511
MEMBER_IN PETROVIC_VERNA 65.475
MEMBER_IN GUZMAN_MICHEAL 29.968
MEMBER_IN OZDEMIR_VERNON 80.337
MEMBER_IN POYRAZOGLU_KAY 80.455
MEMBER_IN KNEZEVIC_MARLA 15.052
MEMBER_IN KARTAL_ARNOLD 62.378
MEMBER_IN ERDOGAN_CANDICE 82.671
MEMBER_IN KACZMAREK_JAMES 80.598
MEMBER_IN KACZMAREK_JENNIE 34.460
MEMBER_IN BONANNO_THELMA 82.090
MEMBER_IN BUFFETT_ANDRES 27.223
MEMBER_IN GOTTI_DELORES 95.039
MEMBER_IN BUFFETT_SABRINA 62.333
MEMBER_IN SLIM_VITO 64.855
MEMBER_IN ELLISON_LYLE 44.073
MEMBER_IN ZIELINSKI_CHERI 25.650
MEMBER_IN GOTTI_ANTHONY 20.648
MEMBER_IN CICCI_HANNAH 11.463
MEMBER_IN BUFFETT_ANDREW 60.942
MEMBER_IN MANCINI_SUZANNE 34.867
MEMBER_IN SZYMCZAK_RAMON 46.064
MEMBER_IN BUFFETT_ANDREA 35.741
MEMBER_IN KNEZEVIC_BEATRIZ 41.224
MEMBER_IN BONANNO_YVONNE 16.586
MEMBER_IN LUCCHESE_ROSE 65.989
MEMBER_IN KILIC_GREG 32.311
MEMBER_IN MBAPPE_TROY 1.473
MEMBER_IN BENZEMA_MARTHA 62.924
MEMBER_IN GATES_MABEL 31.470
MEMBER_IN ZIELINSKI_ELENA 64.493
MEMBER_IN PETROVIC_MARCOS 8.271
MEMBER_IN KOWALCZYK_KAREN 11.038
MEMBER_IN KNEZEVIC_MARIO 49.795
MEMBER_IN TESSIO_HOWARD 96.169
MEMBER_IN MORGAN_DOMINIC 92.450
MEMBER_IN MARKOVIC_SYLVIA 90.896
MEMBER_IN FORD_MYRA 12.868
MEMBER_IN POYRAZOGLU_MIRIAM 52.149
MEMBER_IN JOVANOVIC_GRETCHEN 95.098
MEMBER_IN ZUCKERBERG_KERI 23.102
MEMBER_IN ROCKEFELLER_ELEANOR 81.202
MEMBER_IN JOBS_LOREN 0.760
MEMBER_IN HEISENBERG_DEBRA 53.072
MEMBER_IN KNEZEVIC_MARIE 0.815
MEMBER_IN ROCKEFELLER_ALAN 73.021
MEMBER_IN KNEZEVIC_MARIA 87.003
MEMBER_IN TATTAGLIA_CESAR 99.491
MEMBER_IN KACZMAREK_KAGAN 33.149
MEMBER_IN WOJCIK_DENNI 45.342
MEMBER_IN LUCCHESE_CARLTON 91.926
MEMBER_IN MBAPPE_KAY 19.233
MEMBER_IN OZDEMIR_MARIAN 89.281
MEMBER_IN DEMIREL_SUSAN 8.916
MEMBER_IN KACZMAREK_JAMIE 40.258
MEMBER_IN TESSIO_FRANCISCA 30.490
MEMBER_IN TATTAGLIA_JAVIER 42.677
MEMBER_IN FORD_MAX 58.208
MEMBER_IN PETROVIC_MICHELE 44.319
MEMBER_IN LEWANDOWSKI_GREG 95.725
MEMBER_IN KAYA_JUSTIN 16.327
MEMBER_IN POYRAZOGLU_KEN 64.659
MEMBER_IN DEMIR_MARCOS 32.961
MEMBER_IN MBAPPE_GLEN 96.876
MEMBER_IN KARTAL_TRICIA 45.094
MEMBER_IN COLOMBO_GUADALUPE 66.181
MEMBER_IN SZYMANSKI_JENNA 83.836
MEMBER_IN FORD_MAE 71.174
MEMBER_IN KACZMAREK_DARREN 24.170
MEMBER_IN GOTTI_KYLE 70.583
MEMBER_IN ERBAKAN_ARMANDO 39.822
MEMBER_IN ZASA_LAWRENCE 97.333
MEMBER_IN ERBAKAN_PAULETTE 54.021
MEMBER_IN IVANOVIC_SHELLEY 76.638
MEMBER_IN TERIM_JACK 68.400
MEMBER_IN POYRAZOGLU_ELIAS 35.972
MEMBER_IN FORD_LES 20.506
MEMBER_IN ESCOBAR_PATTY 70.292
MEMBER_IN FORD_LEO 84.129
MEMBER_IN HEISENBERG_BRUCE 2.659
MEMBER_IN WOJCIK_GORDON 54.526
MEMBER_IN PEKER_DOUGLAS 51.211
MEMBER_IN SZYMANSKI_ROSEMARIE 34.601
MEMBER_IN RONALDO_SAUL 3.501
MEMBER_IN ERDOGAN_KAGAN 2.858
MEMBER_IN FORD_LEA 46.525
MEMBER_IN STRACCI_HEIDI 4.036
MEMBER_IN DEMIR_JOE 78.108
MEMBER_IN CUNEO_ARMANDO 75.914
MEMBER_IN CORLEONE_CHARLIE 35.745
MEMBER_IN CICCI_BERT 64.130
MEMBER_IN FORD_ROMAN 76.544
MEMBER_IN CUNEO_CLYDE 6.562
MEMBER_IN PETROVIC_MELINDA 90.827
MEMBER_IN FORD_LEE 72.725
MEMBER_IN CORLEONE_VANESSA 52.694
MEMBER_IN ERDOGAN_SUSAN 84.088
MEMBER_IN ROTH_CONNIE 22.351
MEMBER_IN DEMIR_KRISTY 21.503
MEMBER_IN ERDOGAN_KRYSTAL 70.687
MEMBER_IN CICCI_MARINA 46.192
MEMBER_IN ZASA_JASON 91.183
MEMBER_IN ERDOGAN_CHARLENE 23.838
MEMBER_IN ROTH_SUZANNE 61.022
MEMBER_IN KNEZEVIC_MARCO 93.308
MEMBER_IN ZASA_ELEANOR 19.694
MEMBER_IN CICCI_BETH 73.942
MEMBER_IN MANCINI_MICHELLE 41.602
MEMBER_IN RONALDO_NORMAN 39.910
MEMBER_IN CICCI_FRAN 90.481
MEMBER_IN ESCOBAR_PATTI 33.299
MEMBER_IN STRACCI_ROSEMARIE 8.955
MEMBER_IN MBAPPE_KEN 14.984
MEMBER_IN KOWALCZYK_MICHELLE 55.837
MEMBER_IN WOJCIK_ADRIANA 87.555
MEMBER_IN MARKOVIC_GRETCHEN 1.338
MEMBER_IN GUZMAN_STACY 49.892
MEMBER_IN MANCINI_PHILLIP 65.375
MEMBER_IN LEWANDOWSKI_TERRY 10.065
MEMBER_IN BEZOS_BRENDA 76.131
MEMBER_IN ZASA_BLAKE 25.008
MEMBER_IN CATLI_SAMUEL 94.077
MEMBER_IN BARZINI_MARTHA 91.650
MEMBER_IN SOYLU_WANDA 53.714
MEMBER_IN KOWALCZYK_VINCENT 77.175
MEMBER_IN NEYMAR_LOUIS 28.430
MEMBER_IN SOPRANO_CHRISTOPHER 55.945
MEMBER_IN SZYMCZAK_KIMBERLY 44.604
MEMBER_IN BENZEMA_LUPE 83.591
MEMBER_IN CLEMENZA_GUADALUPE 27.739
MEMBER_IN ERDOGAN_JAMIE 61.159
MEMBER_IN LEWANDOWSKI_EDGAR 48.985
MEMBER_IN SZYMANSKI_DONNA 54.033
MEMBER_IN RONALDO_SARA 21.585
MEMBER_IN CICCI_MARION 8.394
MEMBER_IN KARTAL_LUCAS 3.626
MEMBER_IN ROTH_RODNEY 59.907
MEMBER_IN ZASA_LEROY 60.832
MEMBER_IN LEWANDOWSKI_WILLARD 93.348
MEMBER_IN FORD_LIZ 71.715
MEMBER_IN SZYMANSKI_SETH 30.977
MEMBER_IN YILMAZ_NICHOLAS 61.344
MEMBER_IN TERIM_CHARLENE 34.617
MEMBER_IN RIZZI_MARTA 54.694
MEMBER_IN CUNEO_MARGUERITE 45.172
MEMBER_IN LEWANDOWSKI_PHILIP 34.200
MEMBER_IN MANE_PETE 27.396
MEMBER_IN LEWANDOWSKI_SALLY 85.906
MEMBER_IN TATTAGLIA_WESLEY 35.646
MEMBER_IN WOJCIK_GLADYS 19.107
MEMBER_IN STOJANOVIC_BEATRIZ 91.791
MEMBER_IN GUZMAN_TOMMY 22.990
MEMBER_IN ESCOBAR_WHITNEY 69.111
MEMBER_IN MOEGREENE_CHRISTINE 97.272
MEMBER_IN KOCAMAN_WENDY 50.263
MEMBER_IN MOEGREENE_CHRISTINA 26.641
MEMBER_IN CORLEONE_CHARLES 42.623
MEMBER_IN LUCCHESE_DEBBIE 1.523
MEMBER_IN ROTSHCHILD_FRANKLIN 16.192
MEMBER_IN WOJCIK_BONITA 34.905
MEMBER_IN BENZEMA_SHELLEY 73.203
MEMBER_IN KACZMAREK_SUSAN 29.503
MEMBER_IN BUFFETT_SANTOS 75.824
MEMBER_IN GUZMAN_MALCOLM 8.670
MEMBER_IN WOJCIECHOWSKI_LORRAINE 41.967
MEMBER_IN BENZEMA_LATOYA 13.580
MEMBER_IN YILMAZ_GUY 19.625
MEMBER_IN ERBAKAN_WENDELL 66.917
MEMBER_IN DEMIR_KRISTA 29.665
MEMBER_IN BENZEMA_HERMAN 17.715
MEMBER_IN SOYLU_SONJA 8.892
MEMBER_IN WOJCIECHOWSKI_BEATRIZ 35.229
MEMBER_IN DEMIR_KRISTI 6.520
MEMBER_IN INONU_BEATRIZ 31.269
MEMBER_IN KOVACEVIC_WILMA 87.704
MEMBER_IN MANE_SAMUEL 66.163
MEMBER_IN GAMBINO_DEE 82.859
MEMBER_IN POYRAZOGLU_ALYSSA 73.216
MEMBER_IN ROCKEFELLER_ALMA 5.067
MEMBER_IN ZUCKERBERG_FRANCES 43.159
MEMBER_IN AGUERO_BEATRICE 75.899
MEMBER_IN KOVACEVIC_EDGAR 71.284
MEMBER_IN MORGAN_VIOLA 67.023
MEMBER_IN WOJCIK_SHEILA 93.393
MEMBER_IN BEZOS_ROSE 87.090
MEMBER_IN SOYLU_SONIA 72.223
MEMBER_IN STRACCI_LEAH 7.991
MEMBER_IN ADELSON_MONIQUE 93.871
MEMBER_IN ERDOGAN_CHERYL 65.468
MEMBER_IN NEYMAR_KELLEY 43.187
MEMBER_IN BENZEMA_DEE 51.608
MEMBER_IN GENOVESE_VALERIE 92.665
MEMBER_IN RIZZI_HOPE 24.316
MEMBER_IN SZYMCZAK_MOLLY 6.804
MEMBER_IN RONALDO_ANDY 97.370
MEMBER_IN CLEMENZA_FRED 86.843
MEMBER_IN KWIATKOWSKI_HEATHER 50.505
MEMBER_IN TESSIO_DOUGLAS 26.334
MEMBER_IN NEYMAR_PAULA 0.952
MEMBER_IN ROSATO_GREGORY 72.576
MEMBER_IN KILIC_CAROLINE 19.274
MEMBER_IN MARIC_MYRA 11.046
MEMBER_IN GUZMAN_GRANT 13.386
MEMBER_IN LUCCHESE_RODERICK 82.985
MEMBER_IN KILIC_CAROLINA 95.814
MEMBER_IN ERDOGAN_KATHERINE 69.242
MEMBER_IN SLIM_BUD 64.511
MEMBER_IN TRAJKOVSKI_KELLI 94.513
MEMBER_IN TRAJKOVSKI_JERRY 67.883
MEMBER_IN ERBAKAN_MARCIA 88.953
MEMBER_IN YILMAZ_RAQUEL 93.128
MEMBER_IN MBAPPE_GWENDOLYN 24.224
MEMBER_IN ESCOBAR_ESTHER 69.436
MEMBER_IN KOCH_REBEKAH 78.492
MEMBER_IN TESSIO_DOREEN 96.505
MEMBER_IN ADELSON_JEAN 93.355
MEMBER_IN OZDEMIR_HANNAH 46.298
MEMBER_IN CICCI_CHARLIE 67.724
MEMBER_IN MORGAN_DARLENE 30.009
MEMBER_IN OZDEMIR_RICK 43.569
MEMBER_IN TRAJKOVSKI_KELLY 90.157
MEMBER_IN COLOMBO_FREDDIE 10.370
MEMBER_IN TESSIO_SANTIAGO 39.126
MEMBER_IN CUNEO_CLIFTON 40.469
MEMBER_IN KARTAL_MEGHAN 41.284
MEMBER_IN NEYMAR_MATT 29.721
MEMBER_IN CATLI_ELEANOR 12.829
MEMBER_IN TATTAGLIA_MARCELLA 73.710
MEMBER_IN ERBAKAN_CLIFTON 10.463
MEMBER_IN YILMAZ_ISMAIL 43.342
MEMBER_IN POYRAZOGLU_ROMAN 54.128
MEMBER_IN NOWAK_PATTI 95.558
MEMBER_IN JOVANOVIC_LOUIS 65.979
MEMBER_IN MBAPPE_BETHANY 54.727
MEMBER_IN KOWALSKI_CORINNE 11.532
MEMBER_IN KWIATKOWSKI_KENNETH 77.020
MEMBER_IN RONALDO_CASSIE 87.680
MEMBER_IN GAMBINO_DAN 13.313
MEMBER_IN WOJCIK_MELODY 77.313
MEMBER_IN TERIM_ANGELO 21.719
MEMBER_IN AGUERO_LESTER 47.950
MEMBER_IN TRAJKOVSKI_DEAN 57.288
MEMBER_IN WOJCIK_GRANT 45.834
MEMBER_IN STOJANOVIC_RITA 83.068
MEMBER_IN MARKOVIC_CAROLYN 87.234
MEMBER_IN ZUCKERBERG_FRANCIS 77.505
MEMBER_IN AGUERO_KELVIN 19.287
MEMBER_IN BENZEMA_DAN 92.496
MEMBER_IN NEYMAR_MARC 0.748
MEMBER_IN AGUERO_ISRAEL 63.713
MEMBER_IN NIKOLIC_WENDELL 78.115
MEMBER_IN NEYMAR_MARK 88.865
MEMBER_IN DEMIREL_JANIS 25.620
MEMBER_IN GATES_MURIEL 27.696
MEMBER_IN AGUERO_CLIFTON 10.073
MEMBER_IN NOWAK_PATTY 61.568
MEMBER_IN STRACCI_LENA 23.807
MEMBER_IN NOWAK_ABBY 84.686
MEMBER_IN CICCI_KADIR 41.379
MEMBER_IN NEYMAR_MARY 99.712
MEMBER_IN DEMIREL_JANIE 89.036
MEMBER_IN PINKMAN_GABRIELA 62.779
MEMBER_IN CICCI_MUSTAFA 71.804
MEMBER_IN ROCKEFELLER_JESSE 66.636
MEMBER_IN ADELSON_JEFF 72.994
MEMBER_IN KOCAMAN_ADRIENNE 79.840
MEMBER_IN KAMINSKI_GENEVIEVE 86.906
MEMBER_IN ROCKEFELLER_ISAAC 10.369
MEMBER_IN BENZEMA_GRETCHEN 25.663
MEMBER_IN BENZEMA_JAMES 47.039
MEMBER_IN CICCI_CHARLES 3.373
MEMBER_IN CLEMENZA_GILBERT 90.526
MEMBER_IN GAMBINO_GILBERTO 89.562
MEMBER_IN GUZMAN_DENNI 25.593
MEMBER_IN AGUERO_VIOLA 51.460
MEMBER_IN JOBS_GLENN 28.588
MEMBER_IN KOCAMAN_ROXANNE 19.451
MEMBER_IN CICCI_MARIAN 20.110
MEMBER_IN CORLEONE_JAYNE 59.317
MEMBER_IN MANCINI_MYRA 98.313
MEMBER_IN GAMBINO_TYLER 31.002
MEMBER_IN RIZZI_MARLA 57.580
MEMBER_IN WOJCIECHOWSKI_LENA 98.070
MEMBER_IN BENZEMA_LUIS 14.343
MEMBER_IN KILIC_DERRICK 2.649
MEMBER_IN JOBS_CHRIS 9.680
MEMBER_IN KOVACEVIC_TERRY 50.216
MEMBER_IN CICCI_FRED 72.903
MEMBER_IN MANE_GLEN 66.876
MEMBER_IN HEISENBERG_NATALIE 93.045
MEMBER_IN BENZEMA_LUKE 42.455
MEMBER_IN GUZMAN_MELINDA 56.596
MEMBER_IN DEMIREL_MITCH 6.042
MEMBER_IN PETROVIC_ANGEL 19.209
MEMBER_IN MBAPPE_JONATHAN 48.027
MEMBER_IN KARTAL_CINDY 99.202
MEMBER_IN DEMIREL_JANET 41.728
MEMBER_IN CUNEO_ELLEN 53.652
MEMBER_IN BONANNO_ROSIE 22.178
MEMBER_IN WALTON_CESAR 4.125
MEMBER_IN GAMBINO_CAROLYN 79.851
MEMBER_IN LEWANDOWSKI_VANESSA 89.925
MEMBER_IN GUZMAN_MICHELE 56.417
MEMBER_IN WOZNIAK_DICK 40.054
MEMBER_IN ERDOGAN_JAMES 85.526
MEMBER_IN DEMIREL_SIDNEY 97.223
MEMBER_IN SZYMCZAK_LORNA 26.755
MEMBER_IN BENZEMA_JAMIE 75.406
MEMBER_IN BEZOS_SABRINA 49.428
MEMBER_IN KOVACEVIC_SALLY 70.615
MEMBER_IN ERDOGAN_NOEL 16.023
MEMBER_IN KOWALCZYK_TODD 77.342
MEMBER_IN BEZOS_ELENA 84.056
MEMBER_IN BEZOS_CHERI 73.698
MEMBER_IN CORLEONE_MUSTAFA 17.270
MEMBER_IN ZASA_GINGER 41.338
MEMBER_IN KOCH_JULIO 86.633
MEMBER_IN MORGAN_BEATRICE 90.568
MEMBER_IN MBAPPE_MARSHALL 32.309
MEMBER_IN POYRAZOGLU_ANNE 53.436
MEMBER_IN STRACCI_FAITH 66.467
MEMBER_IN KAMINSKI_MARILYN 35.333
MEMBER_IN KAYA_MADELINE 31.490
MEMBER_IN KOCAMAN_ELSA 75.743
MEMBER_IN HEISENBERG_STEFANIE 0.710
MEMBER_IN CORLEONE_MARISSA 51.697
MEMBER_IN TATTAGLIA_CATHERINE 95.855
MEMBER_IN LUCCHESE_MICHEAL 49.348
MEMBER_IN BUFFETT_KENDRA 13.795
MEMBER_IN GATES_ARNOLD 94.247
MEMBER_IN MORGAN_BOB 39.995
MEMBER_IN AGUERO_DOROTHY 97.956
MEMBER_IN ZIELINSKI_JUANITA 40.711
MEMBER_IN DEMIR_ISMAIL 14.360
MEMBER_IN STRACCI_OLIVIA 65.167
MEMBER_IN KOVACEVIC_VINCE 88.029
MEMBER_IN PETROVIC_EVERETT 91.087
MEMBER_IN ELLISON_SUE 9.407
MEMBER_IN KOWALCZYK_ALICIA 5.767
MEMBER_IN LUCCHESE_IRIS 6.302
MEMBER_IN MANE_CHARLENE 28.971
MEMBER_IN TESSIO_NICHOLAS 28.112
MEMBER_IN WALTON_KEN 1.886
MEMBER_IN BONANNO_MIRIAM 35.642
MEMBER_IN NOWAK_PHILLIP 12.478
MEMBER_IN GUS_BONITA 52.154
MEMBER_IN BEZOS_MARIO 96.000
MEMBER_IN CATLI_VIRGINIA 86.859
MEMBER_IN MBAPPE_MARGARET 48.451
MEMBER_IN SZYMCZAK_EDMUND 59.686
MEMBER_IN DEMIREL_MAX 90.646
MEMBER_IN ZUCKERBERG_MIRANDA 91.682
MEMBER_IN TRAJKOVSKI_SHAWN 61.379
MEMBER_IN NEYMAR_JENNIE 23.591
MEMBER_IN SZYMCZAK_LYNN 38.763
MEMBER_IN KACZMAREK_FRANCISCA 28.020
MEMBER_IN CORLEONE_RON 91.496
MEMBER_IN GOODMAN_KATHERINE 83.668
MEMBER_IN PINKMAN_KATHY 88.926
MEMBER_IN KARTAL_ABBY 45.521
MEMBER_IN GAMBINO_YOUNG 76.650
MEMBER_IN ROCKEFELLER_JOHANNA 69.912
MEMBER_IN PINKMAN_KATIE 48.198
MEMBER_IN WHITE_CATHY 54.034
MEMBER_IN ZIELINSKI_DOUGLAS 87.186
MEMBER_IN CORLEONE_ROB 76.489
MEMBER_IN IVANOVIC_NATHAN 8.879
MEMBER_IN CORLEONE_ROD 47.529
MEMBER_IN BEZOS_MARIA 76.770
MEMBER_IN POYRAZOGLU_CORINNE 87.404
MEMBER_IN BONANNO_TONYA 4.056
MEMBER_IN MARIC_PAIGE 50.211
MEMBER_IN MARIC_JUSTIN 76.253
MEMBER_IN BEZOS_MARIE 24.411
MEMBER_IN ERDOGAN_EMRE 3.486
MEMBER_IN ZASA_KAREN 76.136
MEMBER_IN DEMIREL_MEL 60.237
MEMBER_IN CICCI_GERARDO 48.391
MEMBER_IN KOWALSKI_NIKKI 57.081
MEMBER_IN SZYMCZAK_LYLE 98.597
MEMBER_IN POYRAZOGLU_NOEL 96.571
MEMBER_IN AGUERO_BLANCA 4.138
MEMBER_IN YILMAZ_CODY 48.661
MEMBER_IN GATES_KAREN 56.201
MEMBER_IN ADELSON_CORINNE 54.272
MEMBER_IN SLIM_DON 74.314
MEMBER_IN YILMAZ_LIZ 78.703
MEMBER_IN ADELSON_BEATRICE 89.953
MEMBER_IN ROTH_CLYDE 80.873
MEMBER_IN KAYA_BUD 47.323
MEMBER_IN HEISENBERG_ANNIE 87.157
MEMBER_IN KOCAMAN_GENEVIEVE 22.498
MEMBER_IN ROCKEFELLER_BETHANY 10.586
MEMBER_IN SLIM_ALFRED 98.117
MEMBER_IN ZASA_CARLTON 17.158
MEMBER_IN GUS_CHARLENE 37.002
MEMBER_IN GUS_TANYA 32.506
MEMBER_IN ZASA_MELODY 81.398
MEMBER_IN KOCAMAN_FRANKIE 60.486
MEMBER_IN BARZINI_TREVOR 9.541
MEMBER_IN MOEGREENE_MARGIE 20.537
MEMBER_IN STRACCI_OLIVER 95.232
MEMBER_IN TRAJKOVSKI_JENNY 68.978
MEMBER_IN TRAJKOVSKI_EUGENE 64.162
MEMBER_IN BARZINI_KATHRYN 43.312
MEMBER_IN JOVANOVIC_LYNN 0.426
MEMBER_IN KOCH_MARSHALL 75.222
MEMBER_IN GAMBINO_KEITH 55.120
MEMBER_IN SZYMCZAK_CAROLYN 40.721
MEMBER_IN STANKOVIC_EMRE 75.156
MEMBER_IN TRAJKOVSKI_JENNA 47.356
MEMBER_IN MBAPPE_ORLANDO 45.306
MEMBER_IN KILIC_KELVIN 61.717
MEMBER_IN PINKMAN_LANCE 50.597
MEMBER_IN PEKER_GABRIELA 21.500
MEMBER_IN GENOVESE_NORMAN 51.805
MEMBER_IN PETROVIC_JUSTIN 75.238
MEMBER_IN KACZMAREK_MITCH 73.104
MEMBER_IN KNEZEVIC_NAOMI 86.416
MEMBER_IN MBAPPE_DENNIS 29.676
MEMBER_IN CORLEONE_MYRTLE 19.560
MEMBER_IN LUCCHESE_HANNAH 15.810
MEMBER_IN KAYA_GINGER 75.340
MEMBER_IN ELLISON_MIRANDA 60.892
MEMBER_IN TATTAGLIA_MEL 99.256
MEMBER_IN OZDEMIR_ROSALIE 26.784
MEMBER_IN SOPRANO_IGNACIO 14.673
MEMBER_IN ERDOGAN_HERBERT 96.297
MEMBER_IN SZYMCZAK_VINCE 22.806
MEMBER_IN STOJANOVIC_CATHY 27.673
MEMBER_IN MESSI_ZACH 4.665
MEMBER_IN COLOMBO_FAITH 63.325
MEMBER_IN KOCAMAN_ELLA 86.665
MEMBER_IN MBAPPE_PAM 68.823
MEMBER_IN KOVACEVIC_BEATRIZ 16.886
MEMBER_IN SLIM_SHERRIE 29.959
MEMBER_IN WHITE_RANDALL 96.430
MEMBER_IN ZUCKERBERG_WILLIAM 82.533
MEMBER_IN BEZOS_MARLA 88.376
MEMBER_IN SZYMCZAK_LOREN 77.365
MEMBER_IN RONALDO_LESTER 33.928
MEMBER_IN OZDEMIR_GWENDOLYN 5.689
MEMBER_IN MBAPPE_KYLE 84.920
MEMBER_IN TRAJKOVSKI_ANGELO 30.910
MEMBER_IN JOVANOVIC_LYLE 96.305
MEMBER_IN JESUS_ANDREA 77.830
MEMBER_IN RIZZI_VERNON 30.137
MEMBER_IN MORGAN_ANGELICA 36.786
MEMBER_IN FORD_RAY 75.723
MEMBER_IN ROSATO_REGINA 60.445
MEMBER_IN JESUS_ANDREW 99.223
MEMBER_IN KACZMAREK_JANET 74.563
